img_path,gall_mm2,prop_herb,leaf_area_mm2,month,leaf,tree,exp.round
images/segmented_processed/2022_August_isolate/tree65_20220815_leaf3.png,7.198904665,0.003102833,3534.163984,August,3,65,3
images/segmented_processed/2022_August_isolate/tree66_20220816_leaf3.png,0,0.002894492,3591.658447,August,3,66,3
images/segmented_processed/2022_August_isolate/tree7_20220816_leaf1.png,0,0.001717924,787.6035394,August,1,7,3
images/segmented_processed/2022_August_isolate/tree7_20220816_leaf2.png,27.47841803,1.26E-04,1506.237737,August,2,7,3
images/segmented_processed/2022_August_isolate/tree7_20220816_leaf3.png,0,0.006282988,868.5316292,August,3,7,3
images/segmented_processed/2022_August_isolate/tree8_20220816_leaf1.png,0,0.002792537,2691.497874,August,1,8,3
images/segmented_processed/2022_August_isolate/tree8_20220816_leaf2.png,0,0.001452884,3722.65629,August,2,8,3
images/segmented_processed/2022_August_isolate/tree8_20220816_leaf3.png,0,2.07E-04,3823.802962,August,3,8,3
images/segmented_processed/2022_August_isolate/tree9_20220815_leaf1.png,0,0.004227676,2513.724176,August,1,9,3
images/segmented_processed/2022_August_isolate/tree9_20220815_leaf2.png,6.105717748,0.003372718,2771.546038,August,2,9,3
images/segmented_processed/2022_August_isolate/tree9_20220815_leaf3.png,61.32957815,3.58E-04,3551.282216,August,3,9,3
images/segmented_processed/2022_May_isolate/tree7_20220517_leaf3.png,0,3.81E-04,931.880915,May,3,7,1
images/segmented_processed/2022_May_isolate/tree8_20220517_leaf1.png,1.313616,0.003765657,2104.469044,May,1,8,1
images/segmented_processed/2022_May_isolate/tree11_20220517_leaf3.png,9.876317,1.50E-05,2389.190473,May,3,11,1
images/segmented_processed/2022_May_isolate/tree12_20220517_leaf3.png,0,2.26E-06,2382.955723,May,3,12,1
images/segmented_processed/2022_May_isolate/tree14_20220517_leaf3.png,1.218634596,0.051051756,1993.929926,May,3,14,1
images/segmented_processed/2022_May_isolate/tree15_20220517_leaf3.png,1.001789322,4.95E-04,2184.535129,May,3,15,1
images/segmented_processed/2022_May_isolate/tree16_20220517_leaf2.png,10.72398444,0.008518586,2050.539087,May,2,16,1
images/segmented_processed/2022_May_isolate/tree17_20220517_leaf3.png,10.80642149,1.28E-04,2176.99214,May,3,17,1
images/segmented_processed/2022_May_isolate/tree19_20220517_leaf3.png,2.894257166,0.139088752,1715.629626,May,3,19,1
images/segmented_processed/2022_May_isolate/tree22_20220517_leaf1.png,7.353026099,2.04E-04,2078.245103,May,1,22,1
images/segmented_processed/2022_May_isolate/tree26_20220517_leaf3.png,11.03401942,2.38E-04,2413.382162,May,3,26,1
images/segmented_processed/2022_May_isolate/tree29_20220517_leaf3.png,0.00179211,0.004947576,1343.472958,May,3,29,1
images/segmented_processed/2022_May_isolate/tree30_20220517_leaf3.png,16.41751696,3.22E-04,2077.065895,May,3,30,1
images/segmented_processed/2022_May_isolate/tree32_20220517_leaf2.png,2.44802185,3.84E-06,1867.306623,May,2,32,1
images/segmented_processed/2022_May_isolate/tree35_20220517_leaf2.png,1.379924469,3.94E-05,2365.633191,May,2,35,1
images/segmented_processed/2022_May_isolate/tree35_20220517_leaf3.png,0,2.07E-04,2203.977728,May,3,35,1
images/segmented_processed/2022_May_isolate/tree37_20220517_leaf2.png,0,1.49E-04,2728.698487,May,2,37,1
images/segmented_processed/2022_May_isolate/tree40_20220517_leaf3.png,0.258063797,0.001274256,1563.913203,May,3,40,1
images/segmented_processed/2022_May_isolate/tree43_20220516_leaf3.png,15.86017085,0.001971442,2551.661346,May,3,43,1
images/segmented_processed/2022_May_isolate/tree44_20220517_leaf1.png,6.944425088,0.003745725,2477.847932,May,1,44,1
images/segmented_processed/2022_May_isolate/tree47_20220517_leaf2.png,4.379916107,7.68E-06,2100.207408,May,2,47,1
images/segmented_processed/2022_May_isolate/tree48_20220517_leaf2.png,18.00353405,5.02E-04,2474.471597,May,2,48,1
images/segmented_processed/2022_May_isolate/tree52_20220517_leaf1.png,6.184570575,0.00350517,3008.348245,May,1,52,1
images/segmented_processed/2022_May_isolate/tree54_20220516_leaf3.png,11.71143689,0.12562961,1827.021789,May,3,54,1
images/segmented_processed/2022_May_isolate/tree55_20220517_leaf2.png,2.587806407,0,2752.284443,May,2,55,1
images/segmented_processed/2022_May_isolate/tree57_20220517_leaf3.png,3.213252692,0.003555674,3618.821454,May,3,57,1
images/segmented_processed/2022_May_isolate/tree59_20220517_leaf1.png,0,0.003680719,2357.527479,May,1,59,1
images/segmented_processed/2022_May_isolate/tree61_20220517_leaf2.png,9.084204069,0.003734098,2379.018458,May,2,61,1
images/segmented_processed/2022_May_isolate/tree62_20220517_leaf1.png,44.304536,3.73E-04,2493.5271,May,1,62,1
images/segmented_processed/2022_May_isolate/tree62_20220517_leaf2.png,55.27403948,1.89E-05,2838.251945,May,2,62,1
images/segmented_processed/2022_May_isolate/tree62_20220517_leaf3.png,8.888864112,0.003368016,3624.10997,May,3,62,1
images/segmented_processed/2022_May_isolate/tree63_20220517_leaf3.png,3.838698977,0.004475654,2191.459841,May,3,63,1
images/segmented_processed/2022_May_isolate/tree65_20220517_leaf2.png,10.63258685,1.79E-04,2789.246706,May,2,65,1
images/segmented_processed/2022_May_isolate/tree66_20220517_leaf2.png,2.741927841,0.003212378,2364.837494,May,2,66,1
images/segmented_processed/2022_June_isolate/tree7_20220701_leaf3.png,1.7921097,2.92E-06,1227.018085,June,3,7,2
images/segmented_processed/2022_June_isolate/tree25_20220701_leaf3.png,1.541214342,0,2907.106592,June,3,25,2
images/segmented_processed/2022_June_isolate/tree32_20220701_leaf3.png,27.21139368,6.83E-04,2649.11448,June,3,32,2
images/segmented_processed/2022_June_isolate/tree36_20220701_leaf1.png,0,1.07E-05,4345.627672,June,1,36,2
images/segmented_processed/2022_June_isolate/tree36_20220701_leaf3.png,2.370961133,4.15E-05,2332.072353,June,3,36,2
images/segmented_processed/2022_June_isolate/tree37_20220701_leaf2.png,0,1.33E-06,2694.859872,June,2,37,2
images/segmented_processed/2022_June_isolate/tree44_20220630_leaf1.png,0,3.07E-05,876.8882368,June,1,44,2
images/segmented_processed/2022_June_isolate/tree48_20220630_leaf1.png,5.107512645,5.87E-04,2257.387973,June,1,48,2
images/segmented_processed/2022_June_isolate/tree48_20220630_leaf2.png,54.80271463,2.37E-06,3021.522044,June,2,48,2
images/segmented_processed/2022_June_isolate/tree51_20220701_leaf3.png,34.21854261,0.017854564,2221.647929,June,3,51,2
images/segmented_processed/2022_June_isolate/tree52_20220701_leaf3.png,3.444434843,3.45E-06,2077.395643,June,3,52,2
images/segmented_processed/2022_June_isolate/tree53_20220630_leaf1.png,7.473097449,0.001501286,1969.632503,June,1,53,2
images/segmented_processed/2022_June_isolate/tree53_20220630_leaf2.png,28.1199933,2.93E-06,2449.407151,June,2,53,2
images/segmented_processed/2022_June_isolate/tree57_20220701_leaf1.png,11.08240638,1.24E-05,2304.936228,June,1,57,2
images/segmented_processed/2022_June_isolate/tree58_20220701_leaf2.png,20.600301,1.41E-05,2290.151323,June,2,58,2
images/segmented_processed/2022_June_isolate/tree58_20220701_leaf3.png,25.12537799,2.84E-05,2459.580958,June,3,58,2
images/segmented_processed/2022_June_isolate/tree65_20220701_leaf1.png,12.34763583,1.39E-05,1807.23869,June,1,65,2
images/segmented_processed/2022_June_isolate/tree66_20220701_leaf3.png,4.519700663,9.00E-05,2468.432188,June,3,66,2
images/segmented_processed/2022_August_isolate/tree2_20220816_leaf1.png,0,9.90E-05,4397.066597,August,1,2,3
images/segmented_processed/2022_August_isolate/tree4_20220816_leaf2.png,0,1.35E-04,3399.676904,August,2,4,3
images/segmented_processed/2022_August_isolate/tree10_20220816_leaf1.png,1.664869911,0.006985684,1759.353519,August,1,10,3
images/segmented_processed/2022_August_isolate/tree13_20220816_leaf3.png,1.2562689,0.003654654,4365.217223,August,3,13,3
images/segmented_processed/2022_August_isolate/tree14_20220816_leaf2.png,6.435465933,5.56E-05,3770.933933,August,2,14,3
images/segmented_processed/2022_August_isolate/tree16_20220816_leaf2.png,9.13796736,0.003819252,2373.837469,August,2,16,3
images/segmented_processed/2022_August_isolate/tree19_20220816_leaf3.png,0,0.003130339,3291.858208,August,3,19,3
images/segmented_processed/2022_August_isolate/tree20_20220816_leaf1.png,3.853035855,4.74E-05,3968.074961,August,1,20,3
images/segmented_processed/2022_August_isolate/tree24_20220816_leaf1.png,3.718627628,9.89E-06,4712.361417,August,1,24,3
images/segmented_processed/2022_August_isolate/tree30_20220816_leaf3.png,12.91573461,6.22E-05,4209.868194,August,3,30,3
images/segmented_processed/2022_August_isolate/tree34_20220815_leaf2.png,0,3.82E-04,4700.617722,August,2,34,3
images/segmented_processed/2022_August_isolate/tree34_20220815_leaf3.png,0.010752658,0.001240424,3935.515912,August,3,34,3
images/segmented_processed/2022_August_isolate/tree38_20220817_leaf2.png,1.043007845,6.33E-04,2061.560562,August,2,38,3
images/segmented_processed/2022_August_isolate/tree42_20220816_leaf2.png,2.353040036,0.002563435,4765.097829,August,2,42,3
images/segmented_processed/2022_August_isolate/tree43_20220816_leaf2.png,0.003584219,1.25E-06,1430.567697,August,2,43,3
images/segmented_processed/2022_August_isolate/tree43_20220816_leaf3.png,3.010744296,2.01E-05,715.0266808,August,3,43,3
images/segmented_processed/2022_August_isolate/tree47_20220816_leaf2.png,2.347663707,3.36E-04,3407.5819,August,2,47,3
images/segmented_processed/2022_August_isolate/tree53_20220816_leaf1.png,1.652325143,9.94E-05,3460.295014,August,1,53,3
images/segmented_processed/2022_August_isolate/tree55_20220817_leaf1.png,0,1.09E-05,3945.628787,August,1,55,3
images/segmented_processed/2022_August_isolate/tree56_20220816_leaf2.png,5.908585681,5.41E-07,3315.3904,August,2,56,3
images/segmented_processed/2022_August_isolate/tree59_20220816_leaf2.png,5.663066652,0.003691035,2636.429927,August,2,59,3
images/segmented_processed/2022_August_isolate/tree61_20220816_leaf2.png,16.84224696,5.72E-06,3132.267255,August,2,61,3
images/segmented_processed/2022_August_isolate/tree63_20220816_leaf1.png,0,5.90E-04,3149.308426,August,1,63,3
images/segmented_processed/2022_August_isolate/tree63_20220816_leaf3.png,0,1.57E-04,2309.115427,August,3,63,3
images/segmented_processed/2022_August_isolate/tree64_20220817_leaf2.png,3.716835518,0.005390366,3906.467606,August,2,64,3
images/segmented_processed/2022_August_isolate/tree66_20220816_leaf1.png,16.12002675,4.65E-05,3813.759979,August,1,66,3
images/segmented_processed/2022_August_isolate/tree66_20220816_leaf2.png,13.55551777,0.002335136,3775.87478,August,2,66,3
